No,ISIN CODE,Year,CASH DIVIDENDS PAID - TOTAL,CASH,TOTAL DEBT,MARKET VALUE,TOTAL SHAREHOLDERS EQUITY,TOTAL ASSETS,FREE CASH FLOW,A_prev,LEV,Q,kz
1163,TW0001477008,2014,1310744,822449,403113,29667.91,8207367,11950817,1220447,,0.049115995,0.00361479,
1163,TW0001477008,2015,1473084,2770030,234825,47830.14,9053865,13465177,2323340,11950817,0.025936437,0.005282842,-5.302553224
1163,TW0001477008,2016,1892923,1600054,554817,23583.57,8591390,13003405,3444565,13465177,0.064578258,0.002745024,-5.781372585
1163,TW0001477008,2017,1390829,1559067,277586,27953.19,8398407,12438503,1062486,13003405,0.03305222,0.003328392,-4.37447733
1163,TW0001477008,2018,1256323,1914489,396456,34444.19,8767880,13517166,2091987,12438503,0.04521686,0.003928451,-4.231422274
1163,TW0001477008,2019,1486649,1838556,989808,36276.32,9095311,14579333,1390261,13517166,0.108826185,0.003988464,-4.298663017
1163,TW0001477008,2020,1099283,2367059,3449562,42212.44,10084888,18468635,2915400,14579333,0.342052584,0.004185712,-2.327688682
1163,TW0001477008,2021,1934853,2642635,2409200,56594.39,13712500,22088618,1020886,18468635,0.17569371,0.004127212,-3.843523098
1163,TW0001477008,2022,2297638,2760418,2224616,51636.34,15357263,24270046,3634747,22088618,0.144857583,0.00336234,-3.996667092
1163,TW0001477008,2023,3506920,3014226,1713396,95533.25,15819282,24722313,4377114,24270046,0.108310605,0.006039038,-5.729856955
1163,TW0001477008,2024,,,,85109.25,,,5880702,24722313,,,
1164,TW0002377009,2014,1689712,10002083,2155469,32780.42,24532536,46174173,597485,,0.087861646,0.001336202,
1164,TW0002377009,2015,2534569,11568417,613350,28556.14,25742017,46244436,3679082,46174173,0.023826804,0.00110932,-2.509978562
1164,TW0002377009,2016,2956996,12267586,20176,72657.56,26890498,50124464,7951195,46244436,0.000750302,0.002701979,-3.052564082
1164,TW0002377009,2017,3801853,10096899,17614,62688.3,27803270,48805370,795447,50124464,0.000633523,0.00225471,-3.284636557
1164,TW0002377009,2018,3801852,8815680,3017282,63195.21,29945861,54735969,308627,48805370,0.100757898,0.002110315,-3.014717641
1164,TW0002377009,2019,4224282,10834884,1922874,75445.63,31012465,59877185,7375637,54735969,0.062003262,0.002432752,-3.259090952
1164,TW0002377009,2020,3548396,18585955,3457914,100960.3,35539852,77627902,13396616,59877185,0.097296804,0.002840763,-2.675138332
1164,TW0002377009,2021,5153623,23654801,2338166,127995.7,47080320,100455422,6269655,77627902,0.049663341,0.002718667,-2.956490777
1164,TW0002377009,2022,8870438,27475487,580683,98425.69,48398589,85710670,13543136,100455422,0.011997932,0.002033648,-3.956638517
1164,TW0002377009,2023,5576051,25772522,672450,144470.4,50180264,89041517,10902057,85710670,0.013400687,0.002879028,-3.058697413
1164,TW0002377009,2024,,,,159677.8,,,-79333,89041517,,,
1165,TW0002101003,2014,879874,2740813,6509521,28473.89,11321346,20452871,2130769,,0.574977657,0.002515062,
1165,TW0002101003,2015,0,1811120,8436390,23767.14,11916662,23221282,1885457,20452871,0.707949088,0.001994446,2.014002377
1165,TW0002101003,2016,166726,2562223,8506362,23975.63,11482120,22732876,-671417,23221282,0.74083549,0.002088084,1.925352822
1165,TW0002101003,2017,917310,2807139,10030187,22641.32,10895397,23720201,1149910,22732876,0.920589401,0.002078063,1.077792109
1165,TW0002101003,2018,567055,2827731,10410989,22724.72,10374275,23384994,937218,23720201,1.003538946,0.002190488,2.006788742
1165,TW0002101003,2019,561637,2471790,11098793,45949.79,10708891,27615244,3708836,23384994,1.036409186,0.004290808,2.004606113
1165,TW0002101003,2020,882453,3972357,13380853,34983.56,10787307,32003296,1711893,27615244,1.240425715,0.00324303,2.376697462
1165,TW0002101003,2021,481341,3238003,17181236,33273.99,11249385,37287033,-1621023,32003296,1.52730447,0.00295785,4.116581203
1165,TW0002101003,2022,0,1413760,17671222,28270.39,10311177,37207698,-3946262,37287033,1.713792906,0.002741723,5.436559206
1165,TW0002101003,2023,0,1797401,20362984,30980.67,10358487,41477800,-2264529,37207698,1.96582609,0.002990849,6.169034059
1165,TW0002101003,2024,,,,40362.44,,,-3258474,41477800,,,
1166,TW0008464009,2014,642499,2539831,6027059,,3282532,12876726,1458818,,1.836100608,,
1166,TW0008464009,2015,9227,5989276,2314986,47195.54,10877177,17371624,3324798,12876726,0.212829671,0.004338951,-0.22945967
1166,TW0008464009,2016,2379361,4274039,0,100798.9,11552485,16216224,4124187,17371624,0,0.0087253,-5.988099496
1166,TW0008464009,2017,2945652,4257582,0,85561.88,11954711,16398185,3384629,16216224,0,0.007157168,-7.752546274
1166,TW0008464009,2018,2930202,4573161,790000,63145.82,12557125,18282572,3973598,16398185,0.06291249,0.005028685,-7.493567785
1166,TW0008464009,2019,2930202,7473703,2709339,88052.5,13733595,21696768,5615325,18282572,0.197278207,0.006411468,-6.577140869
1166,TW0008464009,2020,2930202,10765776,5153719,101091.9,15340109,27333890,6125263,21696768,0.335963649,0.006590038,-5.232124872
1166,TW0008464009,2021,2930202,10424035,3067821,112226.7,17500063,28704365,5312042,27333890,0.175303426,0.006412931,-4.393329614
1166,TW0008464009,2022,3223222,9373425,260110,71496.88,21483182,30059988,7606237,28704365,0.012107611,0.00332804,-5.10694489
1166,TW0008464009,2023,3223222,12820081,243590,88931.56,23973366,32241907,6802300,30059988,0.010160859,0.003709598,-5.004861141
1166,TW0008464009,2024,,,,127317.2,,,8264352,32241907,,,
1167,TW0003034005,2014,3651069,850327,6361650,100100.1,28227251,45679965,4655336,,0.225372637,0.003546222,
1167,TW0003034005,2015,6085115,923293,3545100,75455.38,28517824,40785537,8363796,45679965,0.124311729,0.002645902,-5.099330792
1167,TW0003034005,2016,5476603,797866,3191265,69674.5,27963093,41211213,8205496,40785537,0.114124178,0.002491659,-5.190886459
1167,TW0003034005,2017,4259580,691348,2351040,68761.75,28569981,40549881,5033001,41211213,0.082290569,0.002406783,-3.98241322
1167,TW0003034005,2018,4320432,665562,2180765,80932,30317509,47600574,7659484,40549881,0.071930877,0.002669481,-4.207579983
1167,TW0003034005,2019,5354901,681226,269374,130829.9,33078320,46443755,8953943,47600574,0.008143521,0.003955156,-4.639758312
1167,TW0003034005,2020,6389371,5908898,267049,166123.5,39943203,57553948,7436006,46443755,0.006685718,0.004158993,-5.758656079
1167,TW0003034005,2021,9492779,60129207,247502,272613.1,70451323,119926196,29920724,57553948,0.003513092,0.003869524,-8.420404783
1167,TW0003034005,2022,31338341,49170893,207892,155474.6,65570205,99497898,34097093,119926196,0.003170525,0.002371117,-11.1713721
1167,TW0003034005,2023,22514924,53889468,373144,303647.1,67216762,103534213,29953898,99497898,0.005551353,0.004517431,-9.964672741
1167,TW0003034005,2024,,,,301213.1,,,18479035,103534213,,,
1168,TW0001303006,2014,15069990,24782437,133365767,488538.4,319462290,524369589,20990399,,0.417469514,0.001529252,
1168,TW0001303006,2015,17238063,7372311,106935256,508365.4,324283742,508029527,53934474,524369589,0.329758302,0.001567656,-0.389049539
1168,TW0001303006,2016,25133161,28323950,111666856,513917,338453114,531147808,51073859,508029527,0.329933014,0.001518429,-1.098924719
1168,TW0001303006,2017,35667630,44304079,101367913,595604.5,355619860,538159547,41778379,531147808,0.285045703,0.001674835,-1.955038793
1168,TW0001303006,2018,40399354,45288421,108049938,613845.3,375672197,564729481,53956341,538159547,0.287617606,0.001633992,-2.28343396
1168,TW0001303006,2019,39629893,43608119,127053172,578156.6,344571884,549239523,54421274,564729481,0.368727624,0.001677898,-1.821789245
1168,TW0001303006,2020,17460662,55973617,148005411,489331.4,344616867,579934387,36354346,549239523,0.42947814,0.001419929,-0.1119185
1168,TW0001303006,2021,19044329,74549426,140426973,673326.4,414070090,664508958,68715895,579934387,0.339138171,0.001626117,-0.524414783
1168,TW0001303006,2022,59374150,89444513,174781881,555157.3,375104590,661683687,80588616,664508958,0.465955058,0.001480007,-2.377140082
1168,TW0001303006,2023,23833140,80301186,190790539,509951.6,360144279,645445211,43333832,661683687,0.529761404,0.001415965,0.010395173
1168,TW0001303006,2024,,,,343404.4,,,23452089,645445211,,,
1169,TW0002408002,2014,0,3091296,16670103,154459.4,41563307,103707949,24648428,,0.401077397,0.003716244,
1169,TW0002408002,2015,4852022,2952211,16773250,96407.44,54737689,103129973,21873484,103707949,0.306429634,0.001761263,-1.140869836
1169,TW0002408002,2016,7695984,2327992,23233923,109942.6,85542818,136100830,15339189,103129973,0.271605771,0.001285235,-2.283734778
1169,TW0002408002,2017,4121817,33768677,3510669,258751.7,131775907,149856743,18611936,136100830,0.026641205,0.001963574,-1.579551375
1169,TW0002408002,2018,10879288,6377333,0,171298.6,164907298,181718502,41671969,149856743,0,0.001038757,-3.211938688
1169,TW0002408002,2019,21700000,4119686,99924,222453.3,152011553,164544767,28036082,181718502,0.000657345,0.001463397,-4.915316357
1169,TW0002408002,2020,4600000,14820523,1796084,184938.1,153812027,165278413,19945106,164544767,0.011677136,0.001202364,-1.311020017
1169,TW0002408002,2021,4000000,18412350,1724601,203478.3,172978068,191124775,38446669,165278413,0.009970056,0.001176324,-1.307250133
1169,TW0002408002,2022,11470000,73593262,4561342,176257.8,180958050,201902483,34708132,191124775,0.025206627,0.000974026,-2.987709908
1169,TW0002408002,2023,6600000,58812043,15678208,204162.6,166924155,189828662,-5505910,201902483,0.093924142,0.001223086,-1.356275288
1169,TW0002408002,2024,,,,130297.2,,,2366770,189828662,,,
1170,TW0004174008,2014,0,896959,0,60777.39,1443861,1488100,-562649,,0,0.042093657,
1170,TW0004174008,2015,0,2300548,0,72017,7183992,7310996,-407016,1488100,0,0.010024649,-1.756043871
1170,TW0004174008,2016,0,1414078,80000,47006.11,6160760,6328077,-788259,7310996,0.012985411,0.007629921,-0.103390243
1170,TW0004174008,2017,0,2555275,71000,28571.2,5060373,5190029,-995805,6328077,0.014030586,0.005646066,-0.327678938
1170,TW0004174008,2018,0,3664593,62000,21139.87,4346932,4709494,-848095,5190029,0.014262933,0.00486317,-0.71861662
1170,TW0004174008,2019,0,4551114,178281,24832.98,5104846,5663166,-1019361,4709494,0.034923874,0.004864589,-0.942892919
1170,TW0004174008,2020,0,3338302,245953,20838.78,4229022,5339850,-1300836,5663166,0.058158364,0.004927565,-0.361047099
1170,TW0004174008,2021,0,2512186,293032,21522.17,2715876,4486751,-1340200,5339850,0.107895942,0.007924578,-0.026244129
1170,TW0004174008,2022,0,4741109,247087,15866.13,4632174,6633701,-1476239,4486751,0.053341476,0.003425202,-0.891460453
1170,TW0004174008,2023,0,899277,501053,19066.41,3806731,5603890,-1763245,6633701,0.131622907,0.005008604,0.502650562
1170,TW0004174008,2024,,,,14844.72,,,-1864738,5603890,,,
1171,TW0001710002,2014,1046340,259030,12567597,20282.59,16599854,35291468,840619,,0.757090815,0.001221854,
1171,TW0001710002,2015,871949,1197129,13941149,21522.58,15031090,37766642,-1138073,35291468,0.927487561,0.001431871,1.920155512
1171,TW0001710002,2016,435975,1019688,15418568,17625.48,13474554,34558575,1258497,37766642,1.144272976,0.001308057,3.065771018
1171,TW0001710002,2017,174390,1946019,13112318,23825.4,14809099,35533951,4281036,34558575,0.885423077,0.001608835,2.381602409
1171,TW0001710002,2018,1525912,1910500,12618458,25065.39,14967182,36051577,4302108,35533951,0.843075069,0.00167469,0.752722894
1171,TW0001710002,2019,1525912,3098554,17087500,19574.04,13524005,36010405,254414,36051577,1.263494061,0.001447355,2.168714795
1171,TW0001710002,2020,261585,2734878,16149631,14702.67,12103969,33353631,776465,36010405,1.334242594,0.001214698,3.779119352
1171,TW0001710002,2021,0,2103567,13610889,21478.29,12836780,33219272,2660915,33353631,1.060303986,0.001673184,3.165894078
1171,TW0001710002,2022,613616,2145428,17339824,15499.8,11990887,34359286,416174,33219272,1.446083513,0.001292632,3.709960338
1171,TW0001710002,2023,175319,1917016,15362720,16474.08,11782746,32489022,236960,34359286,1.303831891,0.001398153,3.810591789
1171,TW0001710002,2024,,,,15898.36,,,434821,32489022,,,
1172,TW0008046004,2014,0,4374613,2444727,26363.55,38631164,46993811,2965838,,0.063283804,0.000682443,
1172,TW0008046004,2015,840021,9793944,2929665,22357.32,36701613,45915237,5151909,46993811,0.079823876,0.000609165,-0.84170222
1172,TW0008046004,2016,646166,1529464,2539162,15120.27,33360566,41922037,1010114,45915237,0.076112677,0.000453238,-0.384627337
1172,TW0008046004,2017,516932,11998473,2593687,17834.17,30756472,39613584,8862,41922037,0.084329796,0.000579851,-0.600469607
1172,TW0008046004,2018,323083,10955243,1288553,19126.5,29730782,36986037,329883,39613584,0.043340703,0.000643323,-0.559064563
1172,TW0008046004,2019,452316,3109892,362180,35474.48,29224681,37244521,3052211,36986037,0.01239295,0.001213853,-0.6387602
1172,TW0008046004,2020,452316,2892150,1170666,81739.88,32362689,43740253,3745989,37244521,0.036173323,0.002525744,-0.570013905
1172,TW0008046004,2021,2196962,1735863,2270838,360560.3,40478974,55556333,14771286,43740253,0.056099199,0.008907348,-2.202866819
1172,TW0008046004,2022,6461655,20044117,1914389,138602.4,53722567,81039344,30643694,55556333,0.035634727,0.002579966,-5.524754943
1172,TW0008046004,2023,11630978,12329798,1693381,150233.4,47907916,69790306,19208512,81039344,0.03534658,0.003135878,-6.014681575
1172,TW0008046004,2024,,,,85293.81,,,4313541,69790306,,,
1173,TW0009904003,2014,2944137,34734908,70390640,98481.31,70714219,272485307,21268345,,0.995424131,0.001392666,
1173,TW0009904003,2015,4416206,37820911,69227735,140119.6,69270113,280011568,16919321,272485307,0.999388221,0.0020228,2.250495139
1173,TW0009904003,2016,4420181,35635653,76939001,120228.8,75705144,293028710,22476396,280011568,1.016298192,0.001588119,2.317112098
1173,TW0009904003,2017,4420181,34108353,91626165,109767.7,83615378,300485853,16800100,293028710,1.095805188,0.001312769,2.631673593
1173,TW0009904003,2018,5893574,32252001,98319903,94886.44,77863392,302311387,18975871,300485853,1.262723091,0.001218627,2.982173816
1173,TW0009904003,2019,4420181,37049955,117512533,121702.2,117408939,360888904,20967886,302311387,1.000882335,0.001036567,2.331846586
1173,TW0009904003,2020,3683484,32108725,113446267,76174.38,134109459,366156991,31976854,360888904,0.845922934,0.000568002,2.045159571
1173,TW0009904003,2021,1473394,28450346,106975823,99453.94,139432954,363330230,13103371,366156991,0.767220517,0.000713274,2.110973004
1173,TW0009904003,2022,4420181,39317629,94317285,83836,107012021,320701200,11967788,363330230,0.881370935,0.000783426,2.109312283
1173,TW0009904003,2023,3830823,40582121,78114465,87372.13,126189362,322097920,46822702,320701200,0.619025754,0.000692389,1.157140504
1173,TW0009904003,2024,,,,116103.3,,,25251578,322097920,,,
1174,TW0002912003,2014,7001773,22369629,3172395,234954.6,26515968,86669726,19674349,,0.119640927,0.008860872,
1174,TW0002912003,2015,8061044,22990314,3612180,225598,27113686,88232761,15729023,86669726,0.133223495,0.008320447,-3.796804884
1174,TW0002912003,2016,7485280,32003633,3007956,244831,28616278,93910485,15250855,88232761,0.10511346,0.008555655,-3.680509647
1174,TW0002912003,2017,8316978,35783291,2594385,286415.9,50614262,138472076,21721315,93910485,0.051257983,0.005658798,-4.080776305
1174,TW0002912003,2018,25990556,48530648,8420685,329040.4,35252050,125968037,24956407,138472076,0.238870789,0.009333937,-7.328867591
1174,TW0002912003,2019,9148676,45445395,75571696,322282.8,36222881,193268417,31029065,125968037,2.086297222,0.008897216,2.951388192
1174,TW0002912003,2020,9356600,46562907,87595702,268742.3,36020191,207505904,24155566,193268417,2.431850014,0.007460879,5.274666488
1174,TW0002912003,2021,10653529,45648486,87631416,295252.7,34163008,212445615,27964374,207505904,2.56509661,0.008642468,5.594919622
1174,TW0002912003,2022,10706206,48540378,98895274,272900.8,36459080,231243492,37822207,212445615,2.712500535,0.007485126,6.040254076
1174,TW0002912003,2023,10590115,48929582,112520082,275499.8,37844507,254051719,44491244,231243492,2.973220975,0.007279783,7.048693859
1174,TW0002912003,2024,,,,284336.6,,,37222831,254051719,,,
1175,TW0004938006,2014,10129957,39493777,50681704,130019.8,133670931,454036621,45937392,,0.379152772,0.000972686,
1175,TW0004938006,2015,12840060,47453229,60377972,213212.3,150380135,473234157,3776067,454036621,0.401502313,0.001417822,-0.00600662
1175,TW0004938006,2016,15172473,34397848,36207615,214292.1,148269590,441597300,58370874,473234157,0.244201222,0.001445287,-0.72306105
1175,TW0004938006,2017,14431721,107444124,61113208,204194.8,145975738,484889627,43362525,441597300,0.418653187,0.001398827,-0.39919149
1175,TW0004938006,2018,11570817,106068046,113814211,134033.9,150028838,580722934,-1650112,484889627,0.75861556,0.000893388,1.151431848
1175,TW0004938006,2019,10061913,145795913,99971316,159817.7,157665062,567214180,33551899,580722934,0.634073997,0.001013653,0.915821503
1175,TW0004938006,2020,12553366,125996714,150327220,162373.8,162594581,680820116,8032132,567214180,0.924552461,0.000998642,1.718906574
1175,TW0004938006,2021,13007325,111024086,147201270,184197.6,166604545,673949536,126789386,680820116,0.883536941,0.001105598,1.615391209
1175,TW0004938006,2022,15720440,84577382,134353942,153939.3,182488565,633428043,-34093748,673949536,0.736232114,0.000843556,1.272344699
1175,TW0004938006,2023,13487770,97721592,98305166,207837.3,188809892,554844876,56543601,633428043,0.520656863,0.001100775,0.498314695
1175,TW0004938006,2024,,,,269041.4,,,70192643,554844876,,,
1176,TW0008299009,2014,1894977,7770225,0,38627.31,16517480,22715264,2303453,,0,0.002338572,
1176,TW0008299009,2015,2210589,11868334,196950,51952.39,20328329,27606675,2539392,22715264,0.00968845,0.002555665,-4.625410044
1176,TW0008299009,2016,2368488,15015770,580500,44558.79,22992825,31756978,4688649,27606675,0.025247006,0.001937943,-4.206334588
