no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz
687,2014,4010,0,0,0,13,5,22,16,17,15,0,0,1,52,10,0,0,0,7,1,1,
687,2015,4010,0,0,0,33,36,29,16,17,16,0,0,1,45,10,0,0,0,7,1,1,-0.868
687,2016,4010,0,0,0,37,38,35,10,2,18,0,0,1,33,10,0,0,0,7,1,1,-1.319
687,2017,4010,0,0,0,48,52,43,9,2,15,0,0,1,41,10,0,0,0,7,1,1,-0.56
687,2018,4010,0,0,0,55,59,51,16,17,15,0,0,1,49,10,1,0,0,7,1,1,0.435
687,2019,4010,0,0,0,54,60,48,16,17,15,0,0,1,51,10,1,0,0,7,1,1,2.348
687,2020,4010,0,0,0,64,71,57,57,70,44,0,0,1,41,10,2,0,0,7,1,1,3.872
687,2021,4010,0,0,0,63,69,57,59,70,48,0,0,1,52,10,2,0,0,7,1,1,3.595
687,2022,4010,0,0,0,68,72,63,57,68,46,0,0,1,47,10,2,0,0,7,1,1,4.789
687,2023,4010,1,1,0,0,0,0,57,68,46,0,0,1,0,10,2,0,0,7,1,1,4.502
688,2019,5010,,,,2,2,2,,,,1,0,0,32,10,0,0,0,7,1,1,0.475
688,2020,5010,0,0,0,19,23,15,58,55,60,1,0,0,30,10,1,0,0,7,1,1,1.641
688,2021,5010,0,0,0,60,75,45,65,70,60,1,0,0,39,10,1,0,0,7,1,1,1.71
688,2022,5010,0,0,0,62,78,46,62,67,56,1,0,0,18,10,1,0,0,7,1,1,2.697
688,2023,5010,1,1,1,0,0,0,63,74,52,1,0,0,0,10,1,0,0,7,1,1,1.905
689,2014,5010,-1,-1,0,72,83,62,16,18,15,1,0,0,76,10,0,0,0,7,1,1,
689,2015,5010,-1,-1,-1,86,92,79,17,18,16,1,0,0,62,10,0,0,0,7,1,1,1.004
689,2016,5010,-1,0,-1,88,96,79,32,47,16,1,0,0,61,10,0,0,0,7,1,1,0.959
689,2017,5010,-1,0,-1,89,97,82,32,47,16,1,0,0,75,10,0,0,0,7,1,1,0.825
689,2018,5010,0,0,0,84,96,73,36,47,25,1,0,0,65,10,0,0,0,7,1,1,0.762
689,2019,5010,0,0,-1,86,96,76,37,48,25,1,0,0,78,10,0,0,0,7,1,1,0.919
689,2020,5010,-1,-1,0,88,96,80,36,41,30,1,0,0,70,10,0,0,0,7,1,1,0.641
689,2021,5010,-1,-1,-1,88,94,82,35,40,30,1,0,0,49,10,0,0,0,7,1,1,0.396
689,2022,5010,-1,-1,-1,88,95,82,33,40,26,1,0,0,51,10,0,0,0,7,1,1,0.226
689,2023,5010,0,0,0,0,0,0,32,38,26,1,0,0,0,10,0,0,0,7,1,1,0.553
690,2018,4040,0,0,0,6,3,10,15,14,17,1,0,0,2,10,0,0,0,7,1,1,0.154
690,2019,4040,0,0,0,6,5,8,15,14,17,1,0,0,1,10,0,0,0,7,1,1,0.512
690,2020,4040,0,0,0,28,26,30,43,35,52,1,0,0,30,10,0,0,0,7,1,1,1.287
690,2021,4040,0,0,0,35,34,35,50,49,52,1,0,0,36,10,0,0,0,7,1,1,1.11
690,2022,4040,0,0,0,48,47,49,55,60,51,1,0,0,53,10,1,0,0,7,1,1,1.886
690,2023,4040,,0,0,0,0,0,,,,1,0,0,0,10,1,0,0,7,1,1,1.837
691,2014,4010,0,0,0,64,63,64,39,58,21,1,0,0,60,11,1,0,0,7,1,1,
691,2015,4010,0,0,-1,72,70,75,41,58,24,1,0,0,67,11,1,0,0,7,1,1,2.859
691,2016,4010,0,0,-1,72,68,76,43,63,22,1,0,0,58,11,1,0,0,7,1,1,3.11
691,2017,4010,0,0,-1,75,72,78,48,70,26,1,0,0,56,11,1,0,0,7,1,1,2.936
691,2018,4010,0,0,0,74,73,75,49,70,28,1,0,0,48,11,1,0,0,7,1,1,3.036
691,2019,4010,0,0,0,73,73,73,48,66,29,1,0,0,66,11,1,0,0,7,1,1,3.359
691,2020,4010,0,0,0,82,83,82,70,91,48,1,0,0,36,11,1,0,0,7,1,1,3.905
691,2021,4010,0,0,0,87,89,85,77,95,59,1,0,0,43,11,1,0,0,7,1,1,4.282
691,2022,4010,0,0,0,86,87,85,72,86,57,1,0,0,54,11,1,0,0,7,1,1,3.917
691,2023,4010,,0,0,0,0,0,,,,1,0,0,0,11,1,0,0,7,1,1,3.772
692,2014,4020,,,,9,8,9,,,,1,0,0,15,9,0,0,0,7,1,1,
692,2015,4020,,,,13,12,15,,,,1,0,0,18,9,0,0,0,7,1,1,-1.413
692,2016,4020,0,0,0,10,12,9,15,14,17,1,0,0,15,9,0,0,0,7,1,1,-1.275
692,2017,4020,0,0,0,11,11,12,14,14,15,1,0,0,14,9,0,0,0,7,1,1,-0.229
692,2018,4020,0,0,0,15,11,19,31,26,36,1,0,0,16,9,0,0,0,7,1,1,-0.733
692,2020,4020,0,0,0,41,45,37,42,37,48,,,,31,9,0,0,0,7,1,1,0.213
692,2021,4020,0,0,0,69,60,79,47,45,49,,,,34,9,0,0,0,7,1,1,0.459
692,2022,4020,1,1,0,0,0,0,55,61,48,,,,0,9,1,0,0,7,1,1,0.782
692,2023,4020,1,1,0,0,0,0,52,58,46,,,,0,9,1,0,0,7,1,1,-0.466
693,2014,3010,0,0,0,47,23,70,34,37,30,0,0,1,82,11,2,0,0,7,1,1,
693,2015,3010,0,0,0,61,46,76,33,35,30,0,0,1,88,12,2,0,0,7,1,1,
693,2016,3010,0,0,-1,62,40,84,28,26,30,0,0,1,87,12,2,0,0,7,1,1,
693,2017,3010,0,0,-1,62,41,83,26,24,27,0,0,1,94,12,2,0,0,7,1,1,
693,2018,3010,0,0,-1,64,43,86,23,21,26,0,0,1,96,12,2,0,0,7,1,1,
693,2019,3010,0,0,-1,72,58,86,24,26,23,0,0,1,96,12,2,0,0,7,1,1,
693,2020,3010,0,0,0,81,78,84,39,35,42,0,0,1,97,12,3,0,0,7,1,1,
693,2021,3010,0,-1,0,89,88,89,41,34,47,0,0,1,92,12,3,0,0,7,1,1,
693,2022,3010,0,0,0,85,82,88,40,36,45,0,0,1,92,12,3,0,0,7,1,1,
693,2023,3010,,0,0,0,0,0,,,,0,0,1,0,12,3,0,0,7,1,1,
694,2020,,,0,0,27,30,24,,,,,,,11,9,0,0,0,7,1,1,0.071
694,2021,,,-1,0,66,82,49,,,,,,,62,9,0,0,0,7,1,1,-0.142
694,2022,,,-1,-1,74,89,59,,,,,,,60,9,0,0,0,7,1,1,-0.007
694,2023,,,0,0,0,0,0,,,,,,,0,10,0,0,0,7,1,1,-0.013
695,2014,5020,,,,11,16,5,,,,1,0,0,28,10,2,0,0,7,1,1,
695,2015,5020,,,,2,2,1,,,,1,0,0,23,10,2,0,0,7,1,1,6.918
695,2020,5020,0,0,0,16,12,20,32,19,45,,,,25,9,3,0,0,7,1,1,8.354
695,2021,5020,0,0,0,19,9,30,37,26,48,,,,8,9,2,0,0,7,1,1,6.238
695,2022,5020,0,0,0,68,60,75,39,28,50,,,,25,9,2,0,0,7,1,1,6.794
695,2023,5020,0,1,0,0,0,0,49,50,47,,,,0,9,2,0,0,7,1,1,6.802
696,2014,4010,0,0,0,25,4,47,11,0,21,1,0,0,79,9,0,0,0,7,1,1,
696,2015,4010,0,0,0,23,4,41,11,0,21,1,0,0,80,9,0,0,0,7,1,1,-0.518
696,2016,4010,0,0,0,21,4,38,26,30,22,1,0,0,73,9,0,0,0,7,1,1,-0.512
696,2017,4010,,,,24,4,43,,,,1,0,0,61,10,0,0,0,7,1,1,-0.396
696,2018,4010,,,,22,4,39,,,,1,0,0,50,10,0,0,0,7,1,1,-0.35
696,2019,4010,,,,23,3,43,,,,1,0,0,65,10,0,0,0,7,1,1,-0.303
696,2020,4010,0,0,0,24,2,46,29,30,28,1,0,0,50,10,0,0,0,7,1,1,-0.32
696,2021,4010,0,0,0,31,16,45,40,48,32,1,0,0,53,10,0,0,0,7,1,1,-0.395
696,2022,4010,0,0,0,48,26,71,45,58,31,1,0,0,45,10,0,0,0,7,1,1,-0.441
696,2023,4010,,0,0,0,0,0,,,,1,0,0,0,10,0,0,0,7,1,1,-0.37
697,2017,3020,0,0,0,60,49,71,32,27,36,0,0,1,57,10,5,0,0,7,1,1,15.311
697,2018,3020,0,0,0,64,57,71,33,28,37,0,0,1,58,10,6,0,0,7,1,1,18.205
697,2019,3020,0,0,0,64,58,71,31,28,35,0,0,1,61,11,6,0,0,7,1,1,20.019
697,2020,3020,0,0,0,65,63,67,37,32,42,0,0,1,55,11,6,0,0,7,1,1,19.11
697,2021,3020,0,0,0,66,65,67,39,32,46,0,0,1,46,11,7,0,0,7,1,1,22.63
697,2022,3020,0,0,0,0,0,0,34,32,36,0,0,1,0,11,7,0,0,7,1,1,20.491
697,2023,3020,0,0,0,0,0,0,35,32,37,0,0,1,0,,0,0,0,7,1,1,
698,2014,5020,,,,57,68,45,,,,1,0,0,61,10,8,0,0,7,1,1,
698,2015,5020,,,,58,68,48,,,,1,0,0,57,10,21,0,0,7,1,1,69.749
698,2016,5020,0,0,0,65,79,51,28,38,19,0,1,0,60,10,3,0,0,7,1,1,8.436
698,2017,5020,0,0,0,61,73,50,32,44,20,0,1,0,74,10,2,0,0,7,1,1,30.372
698,2018,5020,0,0,0,61,74,49,33,45,20,0,1,0,64,10,2,0,0,7,1,1,-21.516
698,2019,5020,0,0,0,78,78,79,48,59,37,0,1,0,72,10,5,0,0,7,1,1,-16.95
698,2020,5020,0,0,0,81,77,84,52,63,42,0,1,0,73,10,-6,0,0,7,1,1,-18.858
698,2021,5020,0,0,0,84,78,91,57,67,48,0,1,0,66,10,1,0,0,7,1,1,2.659
698,2022,5020,0,0,0,84,76,92,55,67,44,0,1,0,56,10,0,0,0,7,1,1,-0.552
698,2023,5020,,0,0,0,0,0,,,,0,1,0,0,10,0,0,0,7,1,1,-0.444
699,2020,,0,0,0,24,28,20,20,9,31,,,,32,9,0,0,0,7,1,1,-0.317
699,2021,,0,0,0,25,31,20,48,49,46,,,,39,9,0,0,0,7,1,1,-0.41
699,2022,,0,0,0,23,20,25,46,50,42,,,,31,9,0,0,0,7,1,1,-0.318
699,2023,,0,0,0,21,19,23,50,50,49,,,,39,9,0,0,0,7,1,1,-0.294
700,2020,,0,0,0,38,35,41,17,15,19,,,,54,10,0,0,0,7,1,1,-0.119
700,2021,,0,0,0,43,43,44,20,19,21,,,,61,10,0,0,0,7,1,1,0.031
700,2022,,0,0,0,45,42,47,25,33,17,,,,52,10,0,0,0,7,1,1,0.03
700,2023,,,0,0,0,0,0,,,,,,,0,10,0,0,0,7,1,1,0.887
701,2020,,0,0,0,0,0,1,10,0,20,,,,9,9,0,0,0,7,1,1,-0.341
701,2021,,0,0,0,0,0,1,17,14,20,,,,10,9,0,0,0,7,1,1,-0.338
701,2022,,0,0,0,3,0,6,17,14,20,,,,11,9,0,0,0,7,1,1,0.278
701,2023,,0,0,0,2,0,5,14,14,15,,,,6,9,0,0,0,7,1,1,0.343
702,2014,3030,0,0,0,54,51,58,19,14,23,1,0,0,64,10,0,0,0,7,1,1,
702,2015,3030,0,0,0,56,52,60,19,11,27,1,0,0,64,10,0,0,0,7,1,1,0.501
702,2016,3030,0,0,0,50,45,55,26,25,27,1,0,0,71,11,0,0,0,7,1,1,0.493
702,2017,3030,0,0,0,46,43,49,27,25,29,1,0,0,61,11,0,0,0,7,1,1,0.967
702,2018,3030,0,0,0,45,42,49,26,25,27,1,0,0,39,11,0,0,0,7,1,1,1.339
702,2020,3030,0,0,0,52,56,48,43,33,52,,,,49,11,0,0,0,7,1,1,1.156
702,2021,3030,0,0,0,58,61,54,48,49,47,,,,78,11,0,0,0,7,1,1,1.285
702,2022,3030,0,0,0,63,71,55,46,49,42,,,,77,11,0,0,0,7,1,1,1.055
702,2023,3030,0,0,0,0,0,0,45,49,40,,,,0,11,0,0,0,7,1,1,0.334
703,2014,5520,0,-1,0,56,56,57,10,2,18,1,0,0,49,10,0,0,0,7,1,1,
703,2015,5520,-1,-1,-1,67,58,76,11,2,20,1,0,0,67,10,0,0,0,7,1,1,0.4
703,2016,5520,-1,-1,0,63,57,70,11,2,20,1,0,0,62,10,0,0,0,7,1,1,0.633
703,2017,5520,0,-1,0,61,57,65,11,2,20,1,0,0,71,10,0,0,0,7,1,1,0.494
703,2018,5520,-1,-1,0,63,57,70,11,2,20,1,0,0,69,10,0,0,0,7,1,1,0.226
703,2019,5520,0,0,0,60,56,64,14,8,20,1,0,0,68,10,0,0,0,7,1,1,-0.033
703,2020,5520,0,0,0,63,60,66,53,79,26,1,0,0,59,10,0,0,0,7,1,1,0.178
703,2021,5520,0,0,0,67,66,69,52,76,27,1,0,0,66,10,0,0,0,7,1,1,0.284
703,2022,5520,0,0,-1,72,68,75,49,72,25,1,0,0,63,10,0,0,0,7,1,1,0.597
703,2023,5520,,0,0,0,0,0,,,,1,0,0,0,11,1,0,0,7,1,1,1.564
704,2017,2010,0,0,0,11,14,9,26,26,26,1,0,0,23,9,1,0,0,7,1,1,2.059
704,2018,2010,0,0,0,37,32,41,35,31,39,1,0,0,39,9,1,0,0,7,1,1,2.574
704,2019,2010,0,0,0,47,42,52,34,29,39,1,0,0,39,9,1,0,0,7,1,1,3.435
704,2020,2010,0,0,0,66,68,65,46,60,32,1,0,0,32,9,1,0,0,7,1,1,3.107
704,2021,2010,0,0,0,71,75,68,49,60,38,1,0,0,24,9,1,0,0,7,1,1,2.341
704,2022,2010,0,0,0,74,82,66,48,61,35,1,0,0,15,9,1,0,0,7,1,1,2.069
704,2023,2010,0,1,0,0,0,0,45,57,33,1,0,0,0,9,1,0,0,7,1,1,1.382
705,2014,5020,-1,-1,0,61,81,41,10,2,18,1,0,0,72,11,1,0,0,7,1,1,
705,2015,5020,0,-1,0,50,68,32,10,2,18,1,0,0,67,11,1,0,0,7,1,1,4.024
705,2016,5020,0,-1,0,55,68,42,14,8,19,1,0,0,69,11,1,0,0,7,1,1,3.165
705,2017,5020,0,-1,0,55,71,40,16,15,18,1,0,0,59,10,0,0,0,7,1,1,1.559
705,2018,5020,0,0,0,55,70,39,32,31,32,1,0,0,69,10,0,0,0,7,1,1,1.079
705,2019,5020,0,0,0,54,71,36,34,36,32,1,0,0,35,10,0,0,0,7,1,1,1.352
705,2020,5020,0,0,0,66,70,62,55,42,68,1,0,0,59,10,1,0,0,7,1,1,1.704
705,2021,5020,0,0,0,77,83,70,65,64,65,1,0,0,57,10,1,0,0,7,1,1,1.371
705,2022,5020,0,0,0,82,88,76,63,65,61,1,0,0,66,10,0,0,0,7,1,1,1.234
705,2023,5020,,0,0,0,0,0,,,,1,0,0,0,10,0,0,0,7,1,1,1.052
706,2014,5520,-1,0,-1,69,65,73,17,17,18,1,0,0,26,10,1,0,0,7,1,1,
706,2015,5520,0,0,0,61,56,66,17,17,18,1,0,0,34,10,1,0,0,7,1,1,3.185
706,2016,5520,0,0,0,53,50,57,17,17,18,1,0,0,49,10,1,0,0,7,1,1,2.635
706,2017,5520,0,0,0,52,45,58,21,24,18,1,0,0,35,10,1,0,0,7,1,1,1.993
706,2018,5520,0,0,0,59,54,64,13,8,18,1,0,0,52,10,1,0,0,7,1,1,2.689
706,2019,5520,0,0,0,56,52,60,13,8,18,1,0,0,57,10,1,0,0,7,1,1,3.389
706,2020,5520,0,0,0,74,72,75,64,72,57,1,0,0,71,10,1,0,0,7,1,1,2.953
706,2021,5520,0,0,0,73,72,74,64,67,61,1,0,0,51,10,1,0,0,7,1,1,2.243
706,2022,5520,0,0,0,69,66,72,61,68,53,1,0,0,32,10,1,0,0,7,1,1,2.527
706,2023,5520,,0,0,0,0,0,,,,1,0,0,0,10,1,0,0,7,1,1,3.703
707,2014,5010,,,,5,7,2,,,,1,0,0,6,10,1,0,0,7,1,1,
707,2015,5010,,,,7,9,4,,,,1,0,0,12,10,1,0,0,7,1,1,1.292
707,2016,5010,,,,6,9,3,,,,1,0,0,8,10,0,0,0,7,1,1,0.647
707,2017,5010,,,,6,9,3,,,,1,0,0,22,10,0,0,0,7,1,1,0.711
707,2018,5010,,,,6,9,3,,,,1,0,0,17,10,0,0,0,7,1,1,0.659
707,2019,5010,,,,6,9,3,,,,1,0,0,12,10,1,0,0,7,1,1,1.573
707,2020,5010,0,0,0,7,9,5,18,14,23,1,0,0,13,10,1,0,0,7,1,1,3.732
707,2021,5010,0,0,0,3,4,2,17,14,21,1,0,0,25,10,1,0,0,7,1,1,3.778
707,2022,5010,0,0,0,4,6,2,17,14,20,1,0,0,20,10,2,0,0,7,1,1,4.805
707,2023,5010,0,0,0,0,0,0,17,14,20,1,0,0,0,10,1,0,0,7,1,1,4.279
708,2014,1010,0,0,-1,74,60,87,38,50,25,1,0,0,71,10,0,0,0,7,1,1,
708,2015,1010,0,0,-1,79,66,92,35,44,25,1,0,0,66,10,0,0,0,7,1,1,-0.133
708,2016,1010,0,0,-1,77,62,93,37,44,29,1,0,0,69,10,0,0,0,7,1,1,-0.147
708,2017,1010,0,0,-1,81,67,95,40,52,29,1,0,0,77,11,0,0,0,7,1,1,-0.678
708,2018,1010,0,0,-1,79,65,92,44,59,29,1,0,0,85,11,0,0,0,7,1,1,-0.776
708,2019,1010,0,0,-1,77,64,89,46,70,23,1,0,0,86,11,0,0,0,7,1,1,-0.102
708,2020,1010,0,0,-1,75,64,87,54,76,32,1,0,0,93,11,0,0,0,7,1,1,0.108
708,2021,1010,0,0,0,71,63,79,56,79,33,1,0,0,96,11,0,0,0,7,1,1,0.17
708,2022,1010,0,0,0,69,63,76,52,78,26,1,0,0,95,11,0,0,0,7,1,1,0.259
708,2023,1010,,0,0,0,0,0,,,,1,0,0,0,11,1,0,0,7,1,1,1.475
709,2017,3010,0,0,0,41,36,47,23,23,22,0,1,0,55,11,6,0,0,7,1,1,
709,2018,3010,0,0,0,42,35,49,34,44,24,0,1,0,50,11,7,0,0,7,1,1,
709,2020,3010,0,0,0,70,72,69,42,31,53,,,,24,12,8,0,0,7,1,1,
709,2021,3010,0,0,0,78,74,82,41,29,53,,,,45,12,8,0,0,7,1,1,
709,2022,3010,0,-1,0,87,90,84,39,32,47,,,,37,12,9,0,0,7,1,1,
709,2023,3010,,0,0,0,0,0,,,,,,,0,12,8,0,0,7,1,1,
710,2014,5510,0,0,0,65,76,54,31,33,29,1,0,0,61,10,1,0,0,7,1,1,
710,2015,5510,0,0,0,75,78,71,43,52,34,1,0,0,51,11,1,0,0,7,1,1,2.392
710,2016,5510,0,0,0,73,81,66,43,62,24,1,0,0,49,11,1,0,0,7,1,1,2.13
710,2017,5510,0,0,0,71,75,67,43,62,23,1,0,0,66,11,1,0,0,7,1,1,1.959
710,2018,5510,0,0,0,73,73,72,41,56,26,1,0,0,56,11,1,0,0,7,1,1,1.91
710,2019,5510,0,0,-1,80,82,79,44,62,26,1,0,0,55,11,1,0,0,7,1,1,2.093
710,2020,5510,0,0,0,81,87,75,68,77,59,1,0,0,56,11,1,0,0,7,1,1,2.425
710,2021,5510,0,0,0,81,86,75,65,77,53,1,0,0,65,11,1,0,0,7,1,1,2.09
710,2022,5510,0,0,0,84,89,78,65,80,49,1,0,0,75,11,1,0,0,7,1,1,1.822
710,2023,5510,,0,0,0,0,0,,,,1,0,0,0,11,1,0,0,7,1,1,1.463
711,2020,,,0,0,13,0,27,,,,,,,17,9,0,0,0,7,1,1,-0.894
711,2021,,,0,0,13,0,25,,,,,,,18,9,0,0,0,7,1,1,-1.192
711,2022,,,0,0,16,8,23,,,,,,,9,9,0,0,0,7,1,1,-1.077
711,2023,,,0,0,0,0,0,,,,,,,0,9,0,0,0,7,1,1,-0.724
712,2019,3010,0,0,0,31,15,46,45,48,42,0,0,1,55,11,2,0,0,7,1,1,
712,2020,3010,0,0,0,65,62,69,44,45,44,0,0,1,43,11,3,0,0,7,1,1,
712,2021,3010,0,0,0,78,65,91,47,50,45,0,0,1,68,11,3,0,0,7,1,1,
712,2022,3010,0,0,0,78,69,88,45,50,41,0,0,1,68,11,3,0,0,7,1,1,
712,2023,3010,,0,0,0,0,0,,,,0,0,1,0,11,3,0,0,7,1,1,
713,2020,,0,1,0,15,16,14,55,75,35,,,,15,10,1,0,0,7,1,1,2.392
713,2021,,0,0,0,26,38,14,57,71,44,,,,22,10,1,0,0,7,1,1,2.169
713,2022,,0,0,0,28,42,13,52,67,37,,,,30,10,1,0,0,7,1,1,1.906
713,2023,,1,1,0,0,0,0,52,67,37,,,,0,10,1,0,0,7,1,1,2.165
714,2014,4020,0,0,-1,86,93,78,37,51,23,1,0,0,87,11,1,0,0,7,1,1,
714,2015,4020,-1,0,-1,90,90,89,39,51,28,1,0,0,84,11,1,0,0,7,1,1,2.107
714,2016,4020,0,0,-1,95,92,97,47,66,28,1,0,0,76,11,1,0,0,7,1,1,1.913
714,2017,4020,0,0,-1,93,93,92,48,64,31,1,0,0,92,11,1,0,0,7,1,1,1.913
714,2018,4020,0,0,-1,93,94,91,44,59,28,1,0,0,75,11,1,0,0,7,1,1,2.06
714,2019,4020,0,0,-1,93,93,92,43,59,27,1,0,0,88,11,1,0,0,7,1,1,2.016
714,2020,4020,0,0,-1,90,90,90,51,70,33,1,0,0,83,11,1,0,0,7,1,1,1.699
714,2021,4020,0,0,0,89,92,86,57,68,46,1,0,0,83,11,1,0,0,7,1,1,1.481
714,2022,4020,0,0,0,88,92,85,57,68,46,1,0,0,79,11,1,0,0,7,1,1,1.595
714,2023,4020,,0,0,0,0,0,,,,1,0,0,0,11,1,0,0,7,1,1,1.83
715,2020,,0,0,0,6,0,12,15,14,15,,,,6,8,1,-1,0,7,1,1,0.978
715,2021,,0,0,0,5,0,11,10,14,7,,,,16,8,0,0,0,7,1,1,-0.287
715,2022,,0,0,0,0,0,0,12,14,10,,,,0,8,0,0,0,7,1,1,0.934
715,2023,,0,0,0,4,0,8,12,14,10,,,,10,8,0,0,0,7,1,1,0.267
716,2020,,,0,0,2,0,5,,,,,,,42,8,0,0,0,7,1,1,-0.097
716,2021,,,0,0,2,0,5,,,,,,,11,8,0,0,0,7,1,1,-0.069
716,2022,,,0,0,2,0,4,,,,,,,9,8,0,0,0,7,1,1,0.049
716,2023,,,0,0,2,0,3,,,,,,,6,8,0,0,0,7,1,1,-0.189
717,2014,4050,0,0,0,66,72,61,40,41,39,1,0,0,44,10,7,0,0,7,1,1,
717,2015,4050,0,0,0,63,58,68,40,43,37,1,0,0,55,10,6,0,0,7,1,1,21.1
717,2016,4050,0,0,0,60,60,60,43,50,37,1,0,0,46,10,9,0,0,7,1,1,28.804
717,2017,4050,0,0,0,64,65,63,43,48,37,1,0,0,60,10,4,0,0,7,1,1,12.64
717,2018,4050,0,0,0,67,62,72,39,48,30,1,0,0,88,10,5,0,0,7,1,1,16.697
717,2019,4050,0,0,0,69,59,80,40,48,31,1,0,0,90,10,6,0,0,7,1,1,35.796
717,2020,4050,0,0,0,76,69,82,54,52,55,1,0,0,71,10,6,0,0,7,1,1,19.941
717,2021,4050,0,0,0,74,72,77,56,56,56,1,0,0,77,10,2,0,0,7,1,1,6.024
717,2022,4050,0,0,0,71,72,71,54,55,53,1,0,0,68,10,1,0,0,7,1,1,3.622
717,2023,4050,,0,0,0,0,0,,,,1,0,0,0,10,1,0,0,7,1,1,3.034
718,2014,3030,-1,-1,-1,81,87,75,8,2,15,1,0,0,71,11,0,0,0,7,1,1,
718,2015,3030,-1,-1,-1,76,76,76,15,15,15,1,0,0,76,11,0,0,0,7,1,1,0.015
718,2016,3030,0,0,0,78,79,76,33,34,32,1,0,0,83,11,0,0,0,7,1,1,0.03
718,2017,3030,0,0,-1,81,74,88,34,36,32,1,0,0,83,11,0,0,0,7,1,1,0.481
718,2018,3030,0,0,0,78,73,82,34,36,32,1,0,0,80,11,0,0,0,7,1,1,0.446
718,2019,3030,0,0,-1,83,81,85,34,36,32,1,0,0,77,11,0,0,0,7,1,1,0.458
718,2020,3030,0,0,0,80,81,78,41,37,45,1,0,0,76,11,0,0,0,7,1,1,0.508
718,2021,3030,0,0,0,83,81,86,42,39,45,1,0,0,77,11,0,0,0,7,1,1,0.714
718,2022,3030,0,0,0,83,79,87,38,37,40,1,0,0,78,11,0,0,0,7,1,1,0.608
718,2023,3030,0,0,0,0,0,0,42,44,40,1,0,0,0,11,0,0,0,7,1,1,0.07
719,2014,4010,0,0,0,68,71,65,25,26,23,1,0,0,42,11,0,0,0,7,1,1,
719,2015,4010,0,0,0,70,74,65,23,26,20,1,0,0,67,11,0,0,0,7,1,1,0.302
719,2016,4010,0,0,0,64,64,64,20,20,20,1,0,0,65,11,0,0,0,7,1,1,0.398
719,2017,4010,0,0,0,62,66,59,20,20,20,1,0,0,65,11,0,0,0,7,1,1,0.592
719,2018,4010,0,0,0,63,68,58,20,20,20,1,0,0,61,11,0,0,0,7,1,1,0.378
719,2019,4010,0,0,0,61,67,56,26,30,21,1,0,0,61,11,0,0,0,7,1,1,0.283
719,2020,4010,0,0,0,73,86,60,39,41,37,1,0,0,39,11,0,0,0,7,1,1,0.427
719,2021,4010,0,0,0,81,90,71,40,44,37,1,0,0,63,11,0,0,0,7,1,1,0.23
719,2022,4010,-1,0,-1,90,96,84,39,46,33,1,0,0,73,11,0,0,0,7,1,1,-0.476
719,2023,4010,,0,0,0,0,0,,,,1,0,0,0,11,0,0,0,7,1,1,-0.892
720,2014,6510,-1,-1,-1,84,92,76,12,4,20,0,1,0,73,11,1,0,0,7,1,1,
720,2015,6510,-1,-1,-1,83,92,73,19,19,20,0,1,0,65,11,1,0,0,7,1,1,2.573
720,2016,6510,-1,-1,-1,85,90,80,19,19,20,0,1,0,57,11,1,0,0,7,1,1,1.773
720,2017,6510,-1,-1,-1,82,86,77,19,18,20,0,1,0,57,11,1,0,0,7,1,1,2.034
720,2018,6510,-1,-1,0,79,88,71,26,31,21,0,1,0,51,11,1,0,0,7,1,1,2.568
720,2019,6510,0,-1,0,77,85,69,27,34,21,0,1,0,52,11,1,0,0,7,1,1,3.32
720,2020,6510,0,0,0,80,87,73,49,50,48,0,1,0,40,11,1,0,0,7,1,1,3.279
720,2021,6510,0,0,0,78,85,70,50,48,51,0,1,0,27,11,1,0,0,7,1,1,3.955
720,2022,6510,0,0,0,74,85,63,51,55,47,0,1,0,44,11,3,0,0,7,1,1,9.725
720,2023,6510,,0,0,0,0,0,,,,0,1,0,0,11,4,0,0,7,1,1,12.01
721,2018,5520,0,0,0,39,35,43,45,51,40,1,0,0,27,9,0,0,0,7,1,1,-0.476
721,2019,5520,0,0,0,40,38,42,45,51,40,1,0,0,36,9,0,0,0,7,1,1,-0.99
721,2020,5520,0,0,0,50,49,51,60,66,54,1,0,0,58,9,0,0,0,7,1,1,-1.08
721,2021,5520,0,0,0,54,55,53,69,82,56,1,0,0,45,9,0,0,0,7,1,1,-1.03
721,2022,5520,0,0,0,68,61,74,64,79,50,1,0,0,55,9,0,0,0,7,1,1,-1.292
721,2023,5520,,0,0,0,0,0,,,,1,0,0,0,9,0,0,0,7,1,1,-1.692
722,2014,3010,0,0,0,58,39,77,21,12,29,0,0,1,78,11,2,0,0,7,1,1,
722,2015,3010,0,0,0,54,33,75,22,14,29,0,0,1,76,12,2,0,0,7,1,1,
722,2016,3010,0,0,-1,85,79,90,39,44,33,0,0,1,76,12,2,0,0,7,1,1,
722,2017,3010,0,0,-1,85,78,92,40,44,35,0,0,1,86,12,2,0,0,7,1,1,
722,2018,3010,0,0,-1,84,78,90,39,44,34,0,0,1,84,12,2,0,0,7,1,1,
722,2019,3010,0,0,0,82,78,87,41,44,38,0,0,1,88,12,2,0,0,7,1,1,
722,2020,3010,0,0,0,85,84,86,50,50,50,0,0,1,87,12,3,0,0,7,1,1,
