no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz,boardSize,CSRcmte,CEOdual,freeFloatShareholding,insiderShareholding,country_name,industry_name,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,industry_1010,industry_1510,industry_2010,industry_3010,industry_3020,industry_3030,industry_3510,industry_4010,industry_4020,industry_4030,industry_4040,industry_4050,industry_4510,industry_4520,industry_5010,industry_5020,industry_5510,industry_5520,industry_6010,industry_6510,g_family,g_gov,propensity_score,_weight
183.0,2021,1010,-0.18,-0.15,-0.21,58.02,71.73,44.31,40.38,57.1730595,23.57920193,0.0,0.0,1.0,70.29,8.76,0.4772,0.0476,0.0205,3.0,1.0,1.0,0.65936,12.0,1.0,0.0,0.95,0.001377248,Japan,Technology,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386323523043965,1
489.0,2022,5020,-0.14,-0.06,-0.21,54.4,58.05,50.75,40.74,51.55542132,29.92744861,0.0,0.0,1.0,61.47,9.54,1.8288,-0.027,0.0116,3.0,1.0,1.0,5.30501,13.0,1.0,0.0,1.0,0.000228658,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13785501280338994,1
235.0,2018,5020,0.02,-0.08,0.11,7.39,11.45,3.33,9.04,3.261854425,14.81257557,0.0,0.0,1.0,9.34,8.94,1.7344,0.0225,0.019,3.0,1.0,1.0,5.11877,17.0,0.0,0.0,1.0,0.000388018,Japan,Industrial Goods and Services,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12367766754060677,1
241.0,2015,5020,-0.53,-0.47,-0.59,83.69,92.08,75.29,30.59,44.85049834,16.32406288,0.0,0.0,1.0,93.1,9.44,0.3853,0.0599,0.0156,3.0,1.0,1.0,0.19795,10.0,1.0,0.0,1.0,0.000690886,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11002062904442629,1
875.0,2020,5020,-0.13,-0.07,-0.18,36.75,28.79,44.71,24.05,21.83630323,26.26964933,1.0,0.0,0.0,29.53,8.82,1.2912,0.0208,0.0035,5.0,1.0,0.0,3.88225,7.0,0.0,0.0,0.53,0.007738983,Philippines,Industrial Goods and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.53,0.0,0.1114559061746599,1
499.0,2020,4020,-0.26,-0.21,-0.31,73.99,83.86,64.11,47.75,62.54907883,32.95042322,0.0,0.0,1.0,34.45,9.21,0.6673,0.0355,0.0064,3.0,1.0,1.0,1.40047,11.0,1.0,0.0,0.83,0.000490709,Japan,Consumer Products and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112858814123918,1
502.0,2020,4010,-0.12,-0.08,-0.17,72.71,87.35,58.07,60.36,79.76442162,40.96130593,0.0,0.0,1.0,30.09,8.93,0.5001,0.0326,0.0053,3.0,1.0,1.0,0.97352,11.0,1.0,0.0,0.78,0.001869665,Japan,Automobiles and Parts,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1198742144118614,1
587.0,2023,4030,-0.24,-0.27,-0.21,52.15,55.92,48.38,28.15,28.51102386,27.78113664,0.0,0.0,1.0,25.11,7.25,0.0104,-0.0174,0.0092,1.0,0.0,0.0,-0.37511,7.0,1.0,1.0,0.43,0.000229403,Hong Kong,Media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076631279964553,1
669.0,2015,1010,0.18,0.14,0.22,0.0,0.0,0.0,17.63,13.53065539,21.73518742,0.0,0.0,0.0,0.0,8.32,0.2678,0.1096,0.027,7.0,1.0,1.0,-0.60372,0.0,0.0,0.0,0.64,0.226615241,South Korea,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07069693138245768,1
789.0,2021,5020,-0.04,0.08,-0.16,53.71,69.55,37.87,49.72,77.22742374,22.21886336,1.0,0.0,0.0,45.5,10.08,0.5527,-0.1075,0.0147,7.0,1.0,1.0,1.58725,7.0,1.0,0.0,0.77,0.00014002,South Korea,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.5,0.0,0.07020143850223194,1
796.0,2018,1010,0.01,0.14,-0.12,27.43,16.44,38.41,27.98,29.99093929,25.96735187,1.0,0.0,0.0,21.21,9.1,0.3616,0.0544,0.0169,7.0,1.0,1.0,0.58592,4.0,0.0,0.0,0.61,0.285341701,South Korea,Technology,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0684729753771969,1
360.0,2018,5520,-0.14,-0.1,-0.19,62.35,77.13,47.57,47.88,66.71700393,29.05078597,0.0,0.0,1.0,61.92,9.16,0.9071,0.0553,0.0116,3.0,1.0,1.0,2.16051,8.0,1.0,0.0,0.93,0.001162595,Japan,Chemical ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11992137580012178,1
200.0,2023,4050,-0.19,-0.06,-0.31,70.91,83.16,58.65,52.29,76.71398369,27.87182588,0.0,0.0,1.0,58.63,9.35,1.1338,0.0196,0.0121,3.0,1.0,1.0,2.97466,9.0,1.0,0.0,0.94,0.00011415,Japan,Travel and Leisure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11723071282669545,1
116.0,2022,5510,-0.18,-0.15,-0.22,52.31,62.81,41.8,34.26,48.2935669,20.22370012,0.0,0.0,1.0,22.52,8.86,0.6948,0.0396,0.0041,3.0,1.0,1.0,1.82116,11.0,1.0,0.0,0.93,0.000742944,Japan,Basic Resources,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12672013708006394,1
914.0,2022,2010,-0.25,-0.17,-0.32,72.97,76.63,69.31,48.1,59.13621262,37.06166868,1.0,0.0,0.0,24.67,8.15,0.2625,0.0972,0.0455,9.0,0.0,1.0,-1.90038,17.0,1.0,0.0,0.77,0.084599591,Thailand,Health Care,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,0.0,0.12909945282033766,1
474.0,2017,5520,-0.37,-0.35,-0.39,72.45,81.63,63.26,35.54,46.9948656,24.09310762,0.0,0.0,1.0,43.83,9.42,0.0069,0.0688,0.0178,3.0,1.0,1.0,-1.27181,23.0,1.0,0.0,0.95,0.000232746,Japan,Chemical ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11296899712157173,1
599.0,2015,3510,-0.28,-0.34,-0.22,59.94,61.45,58.43,32.21,27.57475083,36.85006046,0.0,0.0,1.0,84.85,8.16,0.1644,0.2148,0.0082,1.0,0.0,0.0,-0.95912,12.0,1.0,0.0,0.91,0.000537493,Hong Kong,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18086478152206992,1
1121.0,2018,1010,-0.28,-0.03,-0.52,71.42,64.75,78.09,43.76,61.31078224,26.20918984,1.0,0.0,0.0,47.73,7.46,0.2519,0.0271,0.0115,8.0,1.0,1.0,-0.88026,9.0,1.0,0.0,1.0,0.070951571,Taiwan,Technology,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.73,0.0,0.18835640202641354,1
726.0,2022,3030,-0.29,-0.31,-0.27,76.45,80.81,72.09,47.2,49.41105406,44.98186215,1.0,0.0,0.0,84.15,11.2,1.2035,0.0046,0.0026,7.0,1.0,1.0,3.73351,7.0,1.0,0.0,0.42,0.001756029,South Korea,Imsurance,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.15,0.0,0.06300494141502712,1
688.0,2019,5010,0.23,0.24,0.22,21.69,25.79,17.58,44.66,49.98489882,39.32889964,1.0,0.0,0.0,32.4,9.63,0.2774,0.0954,0.0094,7.0,1.0,1.0,0.47478,5.0,0.0,0.0,0.5,9.1128e-05,South Korea,Construction and Materials,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.060750839437729603,1
667.0,2022,5010,-0.07,-0.1,-0.03,67.32,80.54,54.09,60.49,70.16007249,50.81620314,1.0,0.0,0.0,85.57,10.77,0.2368,0.0,0.0067,7.0,1.0,1.0,0.11696,9.0,1.0,0.0,0.53,0.068925081,South Korea,Construction and Materials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.57,0.0,0.06217653394758226,1
622.0,2022,4520,-0.33,-0.48,-0.17,51.19,60.71,41.66,18.65,12.86620356,24.42563482,0.0,0.0,1.0,34.46,7.37,0.0096,-0.0142,0.0367,1.0,0.0,0.0,-0.63455,7.0,1.0,1.0,0.37,0.000238805,Hong Kong,"Personal Care, Drug and Grocery Stores",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593859288046578,1
1214.0,2020,1010,-0.29,0.05,-0.62,66.69,49.89,83.48,37.94,54.66626397,21.22128174,0.0,0.0,1.0,25.83,7.86,0.3883,0.0878,0.0145,8.0,1.0,1.0,-1.59001,10.0,1.0,1.0,0.92,0.05955027,Taiwan,Technology,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546856587354987,1
1130.0,2018,5510,-0.15,0.07,-0.37,69.17,61.6,76.74,53.88,68.22712172,39.54050786,1.0,0.0,0.0,69.99,8.75,1.0947,0.0267,0.0071,8.0,1.0,1.0,2.80888,12.0,1.0,0.0,0.76,0.280372766,Taiwan,Basic Resources,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.99,0.0,0.16744427955743035,1
950.0,2020,3510,-0.27,-0.28,-0.27,49.58,28.15,71.01,22.22,0.422832981,44.01451028,1.0,0.0,0.0,26.97,8.09,1.264,0.0674,0.0172,9.0,0.0,1.0,1.33909,10.0,1.0,0.0,0.7,0.003319414,Thailand,Real Estate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,0.0,0.1578513312869102,1
212.0,2021,5020,-0.12,0.07,-0.32,57.12,53.72,60.52,44.65,60.70673513,28.59733978,0.0,0.0,1.0,54.52,9.39,1.6998,-0.0192,0.0122,3.0,1.0,1.0,5.06234,14.0,1.0,0.0,0.94,0.000392082,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431542767647252,1
584.0,2023,3510,-0.31,-0.28,-0.34,76.38,83.96,68.79,45.29,55.57233464,35.00604595,1.0,0.0,0.0,75.02,8.06,0.5327,0.0,0.0036,1.0,0.0,0.0,1.14038,11.0,1.0,0.0,0.58,0.007293877,Hong Kong,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02,0.0,0.19862202675048768,1
619.0,2023,5020,-0.19,-0.32,-0.05,61.43,85.62,37.23,42.83,53.48837209,32.16444982,0.0,0.0,1.0,36.39,8.11,1.7843,0.0209,0.0053,1.0,0.0,0.0,4.93727,8.0,1.0,0.0,0.49,0.001720001,Hong Kong,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19716645535655042,1
152.0,2020,5020,-0.37,-0.23,-0.5,70.6,61.35,79.85,33.66,37.93415886,29.38331318,0.0,0.0,1.0,65.18,8.76,1.752,-0.0586,0.0051,3.0,1.0,1.0,5.12892,14.0,1.0,0.0,0.93,0.000179137,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19493292284686664,1
311.0,2020,3020,-0.57,-0.52,-0.62,93.34,93.11,93.57,36.45,41.256418,31.65054414,0.0,0.0,1.0,93.07,10.64,10.2849,0.0245,0.0051,3.0,1.0,1.0,20.9844,10.0,1.0,0.0,0.95,0.00069564,Japan,Financial Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25689260973107536,1
1026.0,2016,5020,-0.2,-0.12,-0.29,35.53,28.12,42.94,15.2,16.4602839,13.93591294,1.0,0.0,0.0,40.97,6.58,0.0482,0.0327,0.0102,6.0,0.0,0.0,-0.95206,13.0,0.0,0.0,0.12,0.00071666,Singapore,Industrial Goods and Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.97,0.0,0.22797032698635872,1
955.0,2023,3510,-0.24,-0.21,-0.26,52.32,52.13,52.5,28.73,31.25943824,26.20918984,1.0,0.0,0.0,33.36,7.81,1.8708,0.0549,0.0155,9.0,0.0,1.0,4.47976,13.0,1.0,0.0,0.36,0.404877681,Thailand,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0.0,0.2260130454084366,1
1228.0,2023,1010,0.54,0.5,0.58,0.0,0.0,0.0,53.83,49.68287526,57.98065296,0.0,0.0,1.0,0.0,8.5,1.5281,0.0427,0.0104,8.0,1.0,1.0,3.59925,9.0,1.0,0.0,1.0,0.05786098,Taiwan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1393449257987954,1
905.0,2023,3510,-0.25,-0.14,-0.37,80.68,77.06,84.3,55.38,63.48535186,47.27932285,1.0,0.0,0.0,61.9,8.23,0.8097,0.0385,0.0205,9.0,0.0,1.0,2.25644,13.0,1.0,0.0,0.27,0.000671853,Thailand,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,0.0,0.18343024045802167,1
359.0,2018,4510,-0.12,-0.04,-0.2,44.61,42.11,47.1,32.62,38.23618242,26.99516324,0.0,0.0,1.0,76.82,8.8,1.6073,0.0161,0.0145,3.0,1.0,1.0,4.77932,10.0,1.0,0.0,1.0,0.000279208,Japan,"Food, Beverage and Tobacco",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17341477868758085,1
974.0,2023,4020,-0.21,-0.24,-0.18,58.17,63.58,52.76,36.79,39.20265781,34.37122128,1.0,0.0,0.0,18.82,7.59,0.5177,0.0745,0.0385,9.0,0.0,1.0,0.14876,13.0,1.0,0.0,0.45,0.017635641,Thailand,Consumer Products and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82,0.0,0.16551168711129696,1
1170.0,2017,2010,-0.2,-0.06,-0.35,41.01,25.67,56.34,20.7,19.87315011,21.5235792,1.0,0.0,0.0,17.71,6.72,0.014,-0.2393,0.0887,8.0,1.0,1.0,-0.32768,7.0,1.0,0.0,0.76,0.112232411,Taiwan,Health Care,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71,0.0,0.14804430887938075,1
317.0,2021,5510,-0.24,-0.08,-0.39,76.51,81.58,71.43,52.75,73.24071278,32.25513906,0.0,0.0,1.0,81.72,9.19,2.0113,0.0051,0.0035,3.0,1.0,1.0,6.04457,9.0,1.0,0.0,0.92,0.001415588,Japan,Basic Resources,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16871123491522472,1
639.0,2019,4020,-0.22,0.09,-0.52,65.74,48.36,83.11,44.02,57.20326185,30.83434099,1.0,0.0,0.0,53.24,7.77,0.5109,0.0959,0.0397,1.0,0.0,0.0,-0.19435,11.0,1.0,0.0,0.77,0.231672149,Hong Kong,Consumer Products and Services,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.24,0.0,0.16362880286555712,1
675.0,2020,3020,-0.51,-0.57,-0.44,71.67,70.85,72.48,20.97,13.53065539,28.41596131,1.0,0.0,0.0,77.53,10.17,4.7564,0.012,0.0034,7.0,1.0,1.0,14.26693,5.0,1.0,0.0,0.43,0.00135106,South Korea,Financial Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.53,0.0,0.16918344082588233,1
399.0,2015,4020,-0.38,-0.26,-0.51,67.31,66.28,68.33,29.05,40.44095439,17.6541717,1.0,0.0,0.0,56.05,8.72,0.3509,-0.019,0.0141,3.0,1.0,1.0,0.12142,9.0,1.0,0.0,0.87,0.034013253,Japan,Consumer Products and Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.05,0.0,0.12426992140653903,1
397.0,2016,1010,-0.43,-0.28,-0.57,77.72,80.84,74.59,35.04,52.97493204,17.11003628,0.0,0.0,1.0,70.1,8.95,0.303,0.0507,0.0135,3.0,1.0,1.0,-0.38021,12.0,1.0,0.0,0.95,0.000378579,Japan,Technology,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12569125141255855,1
985.0,2016,0,-0.15,-0.08,-0.22,40.24,21.89,58.59,25.57,14.346119,36.78960097,1.0,0.0,0.0,70.18,7.81,0.219,0.0663,0.025,9.0,0.0,1.0,-3.88008,13.0,1.0,0.0,0.67,0.429951261,Thailand,Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18,0.0,0.15802904268576756,1
933.0,2021,0,-0.1,0.01,-0.22,52.48,53.23,51.72,42.16,54.48504983,29.83675937,1.0,0.0,0.0,54.58,7.93,1.3838,0.0915,0.0686,9.0,0.0,1.0,3.63885,11.0,1.0,0.0,0.69,0.009653596,Thailand,Other,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58,0.0,0.16636358427347622,1
163.0,2016,4020,0.18,0.42,-0.06,12.79,5.25,20.33,30.5,47.14587738,13.8452237,0.0,0.0,1.0,44.28,8.22,0.2979,-0.0059,0.0057,3.0,1.0,1.0,0.48208,10.0,1.0,0.0,1.0,0.002718187,Japan,Consumer Products and Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15699973058844222,1
1083.0,2015,3510,-0.09,-0.09,-0.09,9.13,9.44,8.81,0.0,0,0,1.0,0.0,0.0,22.54,7.9,0.898,0.0217,0.0057,6.0,0.0,0.0,2.28813,8.0,0.0,1.0,0.14,0.677647829,Singapore,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54,0.0,0.05336331331787227,1
304.0,2020,5020,-0.16,-0.08,-0.24,64.38,79.01,49.74,48.74,71.48897614,25.99758162,0.0,0.0,1.0,68.63,8.76,0.6587,0.024,0.0052,3.0,1.0,1.0,1.56647,11.0,1.0,0.0,0.8,0.001230671,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524404470197902,1
1173.0,2019,4020,-0.04,0.17,-0.26,57.6,53.14,62.06,53.14,70.37148898,35.91293833,1.0,0.0,0.0,44.2,8.56,1.0009,0.0438,0.0091,8.0,1.0,1.0,2.33185,9.0,1.0,0.0,0.87,0.078379875,Taiwan,Consumer Products and Services,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,0.14870731628508352,1
475.0,2018,4040,0.21,0.37,0.05,47.19,34.59,59.78,67.92,71.5191785,64.32889964,0.0,0.0,1.0,71.17,8.94,1.7747,0.0263,0.0167,3.0,1.0,1.0,5.11524,6.0,1.0,0.0,0.92,0.007562527,Japan,Retail,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14941728833747955,1
697.0,2021,3020,-0.27,-0.33,-0.21,65.95,65.33,66.56,39.13,32.49773482,45.76783555,0.0,0.0,1.0,45.78,10.73,7.441,0.0217,0.0061,7.0,1.0,1.0,20.9844,5.0,0.0,0.0,0.44,0.0,South Korea,Financial Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14838801436055266,1
