no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz,boardSize,CSRcmte,CEOdual,freeFloatShareholding,insiderShareholding,country_name,industry_name,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,industry_1010,industry_1510,industry_2010,industry_3010,industry_3020,industry_3030,industry_3510,industry_4010,industry_4020,industry_4030,industry_4040,industry_4050,industry_4510,industry_4520,industry_5010,industry_5020,industry_5510,industry_5520,industry_6010,industry_6510,g_family,g_gov,propensity_score,_weight
533.0,2023,4510,0.51,0.55,0.47,0.0,0.0,0.0,51.34,55.42132286,47.24909311,0.0,1.0,0.0,0.0,7.87,0.1745,0.0861,0.0613,1.0,0.0,0.0,-1.04641,12.0,1.0,1.0,0.48,0.000461694,Hong Kong,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5470837711108614,1
558.0,2023,6010,0.34,0.37,0.32,0.0,0.0,0.0,34.42,36.66565992,32.16444982,0.0,1.0,0.0,0.0,7.35,0.0027,0.0827,0.0075,1.0,0.0,0.0,-3.85489,10.0,0.0,0.0,0.45,0.000693061,Hong Kong,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5425421977991649,1
642.0,2015,4520,0.21,0.23,0.19,0.0,0.0,0.0,21.26,23.34642102,19.16565901,0.0,0.0,1.0,0.0,7.01,0.9577,0.0319,0.0341,1.0,0.0,0.0,2.30884,0.0,0.0,0.0,0.17,0.001465987,Hong Kong,"Personal Care, Drug and Grocery Stores",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6714730692128802,1
1042.0,2023,3020,0.06,0.01,0.12,0.0,0.0,0.0,6.45,0.996677741,11.91051995,0.0,0.0,1.0,0.0,6.6,0.447,0.0523,0.0068,6.0,0.0,0.0,0.81351,5.0,1.0,1.0,0.32,0.050753786,Singapore,Financial Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715136306169487,1
361.0,2017,2010,0.1,0.0,0.2,0.0,0.0,0.0,10.05,0,20.10278114,0.0,0.0,1.0,0.0,7.13,0.0,0.1478,0.293,3.0,1.0,1.0,-0.75451,0.0,0.0,0.0,0.75,0.032308585,Japan,Health Care,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6718308016458103,1
1163.0,2017,4020,0.33,0.39,0.28,0.0,0.0,0.0,33.42,39.05164603,27.78113664,0.0,0.0,1.0,0.0,7.09,0.0331,0.1031,0.0342,8.0,1.0,1.0,-4.37448,0.0,0.0,0.0,0.94,0.104073477,Taiwan,Consumer Products and Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719640564115706,1
578.0,2016,3510,-0.23,-0.17,-0.29,62.87,57.92,67.81,39.64,40.86378738,38.42200726,0.0,0.0,0.0,45.78,8.65,0.1919,0.0508,0.004,1.0,0.0,0.0,-0.09607,12.0,1.0,1.0,0.4,0.002182718,Hong Kong,Real Estate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47951900137482467,1
1175.0,2015,1010,-0.3,-0.09,-0.52,62.77,51.03,74.51,32.28,41.95107218,22.61185006,0.0,0.0,1.0,75.07,8.68,0.4015,0.0524,0.0156,8.0,1.0,1.0,-0.00601,9.0,1.0,1.0,0.82,0.065858395,Taiwan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49216216108873395,1
1150.0,2018,1010,-0.24,-0.13,-0.36,90.5,87.03,93.96,66.09,74.32799758,57.85973398,0.0,0.0,1.0,70.83,8.61,0.2013,0.0059,0.0049,8.0,1.0,1.0,-0.39479,8.0,1.0,1.0,0.94,0.001207474,Taiwan,Technology,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492308690397493,1
819.0,2023,3020,0.44,0.5,0.37,0.0,0.0,0.0,43.73,50.22651767,37.24304716,0.0,1.0,0.0,0.0,6.51,0.0097,0.0675,0.063,4.0,0.0,0.0,-2.90781,10.0,1.0,0.0,0.6,0.000153095,Malaysia,Financial Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48404951222129916,1
1162.0,2021,6010,0.03,0.08,-0.02,43.85,47.95,39.74,47.15,56.17638176,38.11970979,0.0,0.0,1.0,26.65,6.94,0.9552,0.02,0.0434,8.0,1.0,1.0,2.01836,7.0,1.0,0.0,1.0,0.048159359,Taiwan,Energy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.48670565083397654,1
278.0,2021,5510,-0.11,-0.13,-0.08,57.67,72.51,42.82,47.12,59.25702205,34.9758162,0.0,0.0,1.0,42.04,8.77,1.3038,0.0824,0.0093,3.0,1.0,1.0,3.65433,8.0,1.0,0.0,0.94,0.00100121,Japan,Basic Resources,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4317654449298484,1
496.0,2019,5020,-0.26,-0.03,-0.48,51.2,41.54,60.86,25.68,38.08517064,13.27085852,0.0,0.0,1.0,21.43,8.65,0.1972,0.0941,0.0448,3.0,1.0,1.0,-0.64839,15.0,0.0,0.0,0.94,0.000514454,Japan,Industrial Goods and Services,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42978067620677757,1
989.0,2015,6010,-0.22,-0.18,-0.25,81.7,90.58,72.81,60.0,72.6064633,47.40024184,0.0,1.0,0.0,73.19,8.28,0.8174,0.0794,0.0116,9.0,0.0,1.0,1.50028,14.0,0.0,0.0,0.51,0.000163333,Thailand,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.19,0.4200949661570109,1
1066.0,2022,5020,-0.26,-0.33,-0.2,71.25,79.95,62.54,45.05,47.35729387,42.74486094,0.0,1.0,0.0,44.18,6.26,0.0433,0.0387,0.0171,6.0,0.0,0.0,0.10212,12.0,1.0,0.0,0.23,0.000506301,Singapore,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.18,0.437833837466966,1
940.0,2023,0,-0.36,-0.22,-0.51,63.31,52.74,73.88,26.97,30.71579583,23.21644498,0.0,0.0,0.0,28.22,7.55,0.0449,0.0557,0.0152,9.0,0.0,1.0,-1.41074,8.0,1.0,0.0,0.73,0.003941418,Thailand,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45609848096306504,1
1084.0,2017,1510,0.14,0.17,0.11,0.0,0.0,0.0,14.14,17.12473573,11.1547763,0.0,0.0,1.0,0.0,7.27,0.0,0.1414,0.0375,8.0,1.0,1.0,-4.13563,0.0,0.0,0.0,0.84,0.020779171,Taiwan,Telecommunications,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797425138092275,1
913.0,2015,6010,0.51,0.68,0.33,0.0,0.0,0.0,50.6,68.25732407,32.95042322,0.0,1.0,0.0,0.0,7.91,0.9498,0.0695,0.013,9.0,0.0,1.0,1.60857,0.0,0.0,0.0,0.9,0.004281056,Thailand,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6559948093868079,1
730.0,2018,4020,0.01,-0.04,0.06,9.33,17.86,0.79,10.33,13.53065539,7.134220073,0.0,0.0,1.0,11.74,8.48,0.3148,0.1549,0.2217,7.0,1.0,1.0,0.92076,8.0,0.0,1.0,0.89,0.073113393,South Korea,Consumer Products and Services,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559627546044434,1
1095.0,2016,1010,0.16,0.17,0.15,0.0,0.0,0.0,15.65,16.79250982,14.51027811,0.0,0.0,1.0,0.0,7.53,0.2511,0.0576,0.0109,8.0,1.0,1.0,-0.93844,0.0,0.0,0.0,0.94,0.089468848,Taiwan,Technology,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557961109641368,1
203.0,2017,5510,-0.21,-0.2,-0.22,63.03,75.51,50.54,41.6,55.14950166,28.05320435,0.0,0.0,1.0,72.66,9.64,0.7556,0.0179,0.0054,3.0,1.0,1.0,2.25621,7.0,1.0,0.0,1.0,0.000297275,Japan,Basic Resources,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36289014237768197,1
551.0,2021,4050,-0.22,-0.02,-0.43,55.79,46.6,64.97,33.38,44.72968892,22.03748489,0.0,1.0,0.0,27.82,7.41,0.0794,0.0069,0.0043,1.0,0.0,0.0,0.05246,12.0,1.0,0.0,0.39,9.03076e-05,Hong Kong,Travel and Leisure,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,0.40044968503116274,1
179.0,2022,5020,-0.38,-0.23,-0.52,83.34,89.61,77.07,45.62,66.56599215,24.66747279,0.0,0.0,1.0,35.28,9.14,0.6778,0.0611,0.0102,3.0,1.0,1.0,1.62453,9.0,1.0,0.0,0.49,0.000571787,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397070109689746,1
181.0,2018,6510,-0.2,-0.23,-0.18,46.98,66.51,27.45,26.58,43.49139233,9.673518742,0.0,0.0,1.0,12.58,9.28,9.2612,0.0155,0.0086,3.0,1.0,1.0,20.9844,15.0,1.0,0.0,1.0,0.000801893,Japan,Utilities,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3896835544919915,1
869.0,2019,4010,-0.21,-0.15,-0.27,66.83,69.15,64.5,45.85,54.36424041,37.3337364,0.0,1.0,0.0,69.93,7.04,1.0014,0.0553,0.0176,4.0,0.0,0.0,2.68953,10.0,1.0,0.0,0.24,0.0,Malaysia,Automobiles and Parts,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.93,0.4306902956738233,1
1043.0,2017,3510,0.25,0.28,0.21,0.0,0.0,0.0,24.7,28.42041679,20.97944377,0.0,1.0,0.0,0.0,6.88,0.5609,0.0302,0.0076,6.0,0.0,0.0,0.8929,0.0,0.0,0.0,0.53,0.000728554,Singapore,Real Estate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729958596444373,1
517.0,2023,6510,-0.23,-0.21,-0.25,65.46,69.56,61.35,42.42,48.38417397,36.45707376,0.0,1.0,0.0,31.78,8.35,0.9491,0.0315,0.0045,1.0,0.0,0.0,2.39624,9.0,1.0,0.0,0.38,0.000501115,Hong Kong,Utilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.78,0.4189420571789894,1
174.0,2016,6510,0.17,0.28,0.06,8.62,13.91,3.32,26.04,42.40410752,9.673518742,0.0,0.0,1.0,6.44,9.17,2.8394,0.0136,0.009,3.0,1.0,1.0,8.39656,14.0,0.0,0.0,0.95,0.001172846,Japan,Utilities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4415505420704525,1
1183.0,2020,1010,-0.31,-0.22,-0.39,53.14,52.53,53.75,22.58,30.65539112,14.51027811,0.0,0.0,1.0,47.02,7.89,0.4357,0.1182,0.0377,8.0,1.0,1.0,-1.99552,10.0,1.0,0.0,1.0,0.080667333,Taiwan,Technology,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42431963778389886,1
40.0,2022,6010,-0.23,0.0,-0.46,86.59,78.28,94.89,63.3,78.10329206,48.4885127,0.0,1.0,0.0,63.01,10.65,0.0475,0.3177,0.0142,2.0,1.0,1.0,-8.56905,6.0,1.0,0.0,0.34,5.96667e-05,Indonesia,Energy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.01,0.4202601032305561,1
373.0,2022,1010,-0.22,-0.14,-0.3,74.93,84.82,65.04,53.05,70.97553609,35.12696493,0.0,1.0,0.0,95.27,9.44,0.4927,0.1014,0.0148,3.0,1.0,1.0,1.15779,5.0,0.0,0.0,0.72,0.000370851,Japan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.27,0.47982243589564205,1
1095.0,2018,1010,0.16,0.17,0.15,0.0,0.0,0.0,15.65,16.79250982,14.51027811,0.0,0.0,1.0,0.0,7.6,0.1588,0.1223,0.0149,8.0,1.0,1.0,-1.62059,0.0,0.0,0.0,0.94,0.089468848,Taiwan,Technology,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732141289847984,1
596.0,2023,2010,0.32,0.44,0.2,0.0,0.0,0.0,32.02,44.09543944,19.95163241,0.0,0.0,0.0,0.0,7.04,0.4867,0.1256,0.0205,1.0,0.0,0.0,-0.42718,7.0,1.0,1.0,0.33,0.106954224,Hong Kong,Health Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6553580568353968,1
637.0,2017,3020,0.34,0.37,0.31,0.0,0.0,0.0,33.93,36.8166717,31.04594921,0.0,1.0,0.0,0.0,8.11,2.3001,0.0336,0.0092,1.0,0.0,0.0,6.88803,0.0,0.0,0.0,0.38,0.003085878,Hong Kong,Financial Services,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548283025063177,1
637.0,2016,3020,0.05,0.0,0.1,0.0,0.0,0.0,5.23,0.483237693,9.975816203,0.0,1.0,0.0,0.0,8.12,2.685,0.0256,0.0101,1.0,0.0,0.0,7.84563,0.0,0.0,0.0,0.42,0.003085878,Hong Kong,Financial Services,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6548085969556625,1
940.0,2021,0,-0.27,-0.16,-0.39,55.03,46.39,63.67,27.54,30.29296285,24.78839178,0.0,0.0,0.0,34.5,7.44,0.0005,0.0586,0.0204,9.0,0.0,1.0,-2.48229,6.0,1.0,0.0,0.73,0.003941418,Thailand,Other,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764746185709204,1
265.0,2021,5020,-0.19,-0.06,-0.32,51.28,54.1,48.45,32.17,48.0217457,16.32406288,0.0,0.0,1.0,48.5,8.84,0.1986,0.0418,0.0051,3.0,1.0,1.0,-0.33749,9.0,1.0,0.0,0.84,0.000213352,Japan,Industrial Goods and Services,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38380427411809487,1
160.0,2023,1010,-0.15,-0.12,-0.17,63.67,69.27,58.07,49.07,56.93144065,41.20314389,0.0,0.0,1.0,79.82,8.7,0.3221,0.0485,0.0165,3.0,1.0,1.0,-0.21383,7.0,1.0,0.0,0.85,0.000421599,Japan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3901192130378671,1
508.0,2021,4010,-0.36,-0.33,-0.38,70.63,72.68,68.58,34.93,39.62549079,30.22974607,0.0,0.0,1.0,48.62,9.59,0.6356,0.0291,0.0061,3.0,1.0,1.0,1.51093,6.0,1.0,0.0,0.7,0.000470938,Japan,Automobiles and Parts,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39573665104620326,1
1211.0,2019,5520,-0.03,-0.07,0.01,61.94,73.07,50.8,58.84,66.14315917,51.54171705,0.0,1.0,0.0,65.12,7.88,0.0051,0.0273,0.0088,8.0,1.0,1.0,-1.1795,9.0,1.0,0.0,0.76,0.240714941,Taiwan,Chemical ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.12,0.39474231875907767,1
294.0,2023,5510,-0.09,-0.09,-0.1,36.6,48.48,24.72,27.26,39.62549079,14.90326481,0.0,0.0,1.0,33.15,8.59,0.0259,0.0639,0.0066,3.0,1.0,1.0,-1.10194,8.0,1.0,1.0,0.94,0.008333333,Japan,Basic Resources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5424788169742547,1
753.0,2022,2010,0.11,0.14,0.07,11.16,0.0,22.32,21.71,13.95348837,29.47400242,0.0,0.0,0.0,8.31,8.77,0.4504,0.0516,0.0894,7.0,1.0,1.0,1.342,6.0,0.0,0.0,0.45,0.000995566,South Korea,Health Care,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333148120947562,1
215.0,2021,3510,-0.26,-0.4,-0.12,41.03,56.73,25.32,15.33,16.88311688,13.78476421,0.0,0.0,1.0,13.16,9.09,0.8637,0.0272,0.0129,3.0,1.0,1.0,1.50604,0.0,1.0,0.0,1.0,0.0,Japan,Real Estate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5132288957718103,1
483.0,2017,3510,-0.14,-0.25,-0.04,15.75,25.14,6.35,1.39,0,2.781136638,0.0,0.0,1.0,20.56,8.82,0.7689,0.0365,0.0142,3.0,1.0,1.0,1.09335,3.0,1.0,0.0,0.94,0.0,Japan,Real Estate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48145544678829827,1
1086.0,2020,1010,-0.24,-0.2,-0.28,91.95,96.0,87.9,68.06,76.44216249,59.67351874,0.0,0.0,1.0,84.41,8.6,0.6952,0.0159,0.0039,8.0,1.0,1.0,1.83701,9.0,1.0,1.0,0.93,0.076054714,Taiwan,Technology,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48143788466168175,1
64.0,2019,2010,-0.01,0.06,-0.07,11.29,3.68,18.9,10.5,9.45333736,11.547763,0.0,0.0,1.0,24.62,7.93,0.0988,0.1446,0.102,3.0,1.0,1.0,-1.55953,13.0,0.0,0.0,1.0,0.042072483,Japan,Health Care,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486792314787794,1
180.0,2015,3510,-0.43,-0.37,-0.49,70.75,72.49,69.01,27.89,35.54817276,20.22370012,0.0,0.0,1.0,69.13,9.04,2.1033,0.0395,0.0277,3.0,1.0,1.0,6.11102,9.0,1.0,0.0,0.73,0.001046871,Japan,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38057054287146236,1
1228.0,2017,1010,0.21,0.18,0.25,16.95,21.54,12.36,38.28,39.35366959,37.21281741,0.0,0.0,1.0,39.65,8.25,1.3586,0.0495,0.0143,8.0,1.0,1.0,3.29994,11.0,1.0,0.0,0.94,0.05786098,Taiwan,Technology,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4010642495457275,1
479.0,2020,1010,-0.05,0.1,-0.21,51.89,48.59,55.19,46.57,58.65297493,34.49214027,0.0,0.0,1.0,42.6,8.77,0.4757,0.0457,0.0134,3.0,1.0,1.0,0.5832,13.0,1.0,1.0,0.81,0.000285988,Japan,Technology,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464914688210806,1
1164.0,2015,1010,0.43,0.46,0.4,0.0,0.0,0.0,42.86,45.63575959,40.08464329,0.0,0.0,1.0,0.0,7.67,0.0238,0.0805,0.0115,8.0,1.0,1.0,-2.50998,0.0,0.0,0.0,0.94,0.177694208,Taiwan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6541417056004407,1
1095.0,2015,1010,0.16,0.18,0.13,0.0,0.0,0.0,15.56,17.63817578,13.48246675,0.0,0.0,1.0,0.0,7.58,0.4503,0.0569,0.0207,8.0,1.0,1.0,-0.62096,0.0,0.0,0.0,0.88,0.089468848,Taiwan,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6540451981179354,1
